t,V
0.4077,0.068
0.4078,0.068
0.4079,0.068
0.408,0.068
0.4081,0.068
0.4082,0.068
0.4083,0.068
0.4084,0.068
0.4085,0.068
0.4086,0.068
0.4087,0.068
0.4088,0.068
0.4089,0.068
0.409,0.064
0.4091,0.068
0.4092,0.064
0.4093,0.068
0.4094,0.068
0.4095,0.068
0.4096,0.064
0.4097,0.068
0.4098,0.064
0.4099,0.068
0.41,0.064
0.4101,0.064
0.4102,0.068
0.4103,0.064
0.4104,0.064
0.4105,0.068
0.4106,0.068
0.4107,0.064
0.4108,0.064
0.4109,0.064
0.411,0.064
0.4111,0.068
0.4112,0.068
0.4113,0.068
0.4114,0.064
0.4115,0.064
0.4116,0.064
0.4117,0.064
0.4118,0.064
0.4119,0.064
0.412,0.064
0.4121,0.064
0.4122,0.064
0.4123,0.06
0.4124,0.064
0.4125,0.064
0.4126,0.064
0.4127,0.064
0.4128,0.064
0.4129,0.064
0.413,0.064
0.4131,0.064
0.4132,0.064
0.4133,0.064
0.4134,0.064
0.4135,0.064
0.4136,0.064
0.4137,0.064
0.4138,0.064
0.4139,0.064
0.414,0.064
0.4141,0.06
0.4142,0.064
0.4143,0.06
0.4144,0.064
0.4145,0.064
0.4146,0.06
0.4147,0.06
0.4148,0.064
0.4149,0.064
0.415,0.064
0.4151,0.06
0.4152,0.06
0.4153,0.064
0.4154,0.06
0.4155,0.064
0.4156,0.06
0.4157,0.06
0.4158,0.06
0.4159,0.06
0.416,0.06
0.4161,0.064
0.4162,0.06
0.4163,0.06
0.4164,0.06
0.4165,0.06
0.4166,0.064
0.4167,0.06
0.4168,0.06
0.4169,0.06
0.417,0.06
0.4171,0.06
0.4172,0.056
0.4173,0.06
0.4174,0.06
0.4175,0.06
0.4176,0.064
0.4177,0.06
0.4178,0.06
0.4179,0.06
0.418,0.06
0.4181,0.06
0.4182,0.06
0.4183,0.06
0.4184,0.06
0.4185,0.06
0.4186,0.06
0.4187,0.06
0.4188,0.06
0.4189,0.06
0.419,0.06
0.4191,0.06
0.4192,0.06
0.4193,0.06
0.4194,0.06
0.4195,0.06
0.4196,0.06
0.4197,0.06
0.4198,0.06
0.4199,0.06
0.42,0.06
0.4201,0.06
0.4202,0.06
0.4203,0.06
0.4204,0.056
0.4205,0.06
0.4206,0.06
0.4207,0.056
0.4208,0.06
0.4209,0.06
0.421,0.06
0.4211,0.06
0.4212,0.056
0.4213,0.056
0.4214,0.056
0.4215,0.056
0.4216,0.06
0.4217,0.056
0.4218,0.06
0.4219,0.056
0.422,0.056
0.4221,0.056
0.4222,0.056
0.4223,0.056
0.4224,0.056
0.4225,0.06
0.4226,0.056
0.4227,0.06
0.4228,0.056
0.4229,0.056
0.423,0.056
0.4231,0.056
0.4232,0.052
0.4233,0.056
0.4234,0.056
0.4235,0.056
0.4236,0.06
0.4237,0.056
0.4238,0.052
0.4239,0.052
0.424,0.056
0.4241,0.056
0.4242,0.056
0.4243,0.056
0.4244,0.056
0.4245,0.056
0.4246,0.056
0.4247,0.056
0.4248,0.056
0.4249,0.056
0.425,0.056
0.4251,0.056
0.4252,0.052
0.4253,0.056
0.4254,0.052
0.4255,0.052
0.4256,0.056
0.4257,0.056
0.4258,0.056
0.4259,0.056
0.426,0.056
0.4261,0.052
0.4262,0.052
0.4263,0.056
0.4264,0.052
0.4265,0.052
0.4266,0.052
0.4267,0.052
0.4268,0.056
0.4269,0.052
0.427,0.052
0.4271,0.052
0.4272,0.056
0.4273,0.052
0.4274,0.052
0.4275,0.052
0.4276,0.052
0.4277,0.052
0.4278,0.052
0.4279,0.048
0.428,0.052
0.4281,0.052
0.4282,0.052
0.4283,0.052
0.4284,0.052
0.4285,0.052
0.4286,0.052
0.4287,0.052
0.4288,0.048
0.4289,0.052
0.429,0.052
0.4291,0.052
0.4292,0.052
0.4293,0.052
0.4294,0.052
0.4295,0.052
0.4296,0.052
0.4297,0.052
0.4298,0.052
0.4299,0.048
0.43,0.052
0.4301,0.052
0.4302,0.052
0.4303,0.048
0.4304,0.048
0.4305,0.052
0.4306,0.052
0.4307,0.052
0.4308,0.052
0.4309,0.052
0.431,0.052
0.4311,0.048
0.4312,0.052
0.4313,0.048
0.4314,0.052
0.4315,0.048
0.4316,0.052
0.4317,0.052
0.4318,0.048
0.4319,0.052
0.432,0.048
0.4321,0.048
0.4322,0.052
0.4323,0.048
0.4324,0.048
0.4325,0.048
0.4326,0.048
0.4327,0.048
0.4328,0.048
0.4329,0.048
0.433,0.048
0.4331,0.052
0.4332,0.048
0.4333,0.048
0.4334,0.048
0.4335,0.048
0.4336,0.048
0.4337,0.048
0.4338,0.048
0.4339,0.048
0.434,0.048
0.4341,0.048
0.4342,0.048
0.4343,0.048
0.4344,0.048
0.4345,0.048
0.4346,0.048
0.4347,0.048
0.4348,0.048
0.4349,0.048
0.435,0.048
0.4351,0.048
0.4352,0.048
0.4353,0.048
0.4354,0.048
0.4355,0.048
0.4356,0.048
0.4357,0.048
0.4358,0.048
0.4359,0.048
0.436,0.048
0.4361,0.048
0.4362,0.048
0.4363,0.044
0.4364,0.048
0.4365,0.048
0.4366,0.048
0.4367,0.044
0.4368,0.048
0.4369,0.048
0.437,0.048
0.4371,0.048
0.4372,0.048
0.4373,0.048
0.4374,0.048
0.4375,0.048
0.4376,0.048
0.4377,0.044
0.4378,0.044
0.4379,0.048
0.438,0.044
0.4381,0.044
0.4382,0.044
0.4383,0.048
0.4384,0.048
0.4385,0.044
0.4386,0.048
0.4387,0.044
0.4388,0.044
0.4389,0.048
0.439,0.048
0.4391,0.048
0.4392,0.044
0.4393,0.048
0.4394,0.044
0.4395,0.044
0.4396,0.044
0.4397,0.044
0.4398,0.044
0.4399,0.048
0.44,0.044
0.4401,0.044
0.4402,0.044
0.4403,0.044
0.4404,0.044
0.4405,0.044
0.4406,0.044
0.4407,0.048
0.4408,0.048
0.4409,0.048
0.441,0.044
0.4411,0.04
0.4412,0.044
0.4413,0.044
0.4414,0.044
0.4415,0.044
0.4416,0.044
0.4417,0.048
0.4418,0.044
0.4419,0.044
0.442,0.044
0.4421,0.044
0.4422,0.044
0.4423,0.044
0.4424,0.044
0.4425,0.044
0.4426,0.044
0.4427,0.044
0.4428,0.04
0.4429,0.04
0.443,0.044
0.4431,0.044
0.4432,0.04
0.4433,0.044
0.4434,0.04
0.4435,0.044
0.4436,0.044
0.4437,0.044
0.4438,0.04
0.4439,0.044
0.444,0.04
0.4441,0.04
0.4442,0.04
0.4443,0.04
0.4444,0.04
0.4445,0.044
0.4446,0.044
0.4447,0.04
0.4448,0.04
0.4449,0.04
0.445,0.04
0.4451,0.04
0.4452,0.04
0.4453,0.04
0.4454,0.04
0.4455,0.04
0.4456,0.044
0.4457,0.04
0.4458,0.04
0.4459,0.04
0.446,0.04
0.4461,0.04
0.4462,0.04
0.4463,0.044
0.4464,0.044
0.4465,0.04
0.4466,0.04
0.4467,0.04
0.4468,0.044
0.4469,0.04
0.447,0.036
0.4471,0.036
0.4472,0.04
0.4473,0.04
0.4474,0.036
0.4475,0.04
0.4476,0.04
0.4477,0.04
0.4478,0.04
0.4479,0.044
0.448,0.04
0.4481,0.036
0.4482,0.04
0.4483,0.04
0.4484,0.04
0.4485,0.036
0.4486,0.036
0.4487,0.04
0.4488,0.04
0.4489,0.036
0.449,0.036
0.4491,0.036
0.4492,0.036
0.4493,0.036
0.4494,0.036
0.4495,0.04
0.4496,0.04
0.4497,0.04
0.4498,0.04
0.4499,0.036
0.45,0.036
0.4501,0.04
0.4502,0.036
0.4503,0.04
0.4504,0.036
0.4505,0.036
0.4506,0.036
0.4507,0.036
0.4508,0.036
0.4509,0.036
0.451,0.036
0.4511,0.036
0.4512,0.036
0.4513,0.036
0.4514,0.036
0.4515,0.036
0.4516,0.036
0.4517,0.036
0.4518,0.036
0.4519,0.036
0.452,0.036
0.4521,0.036
0.4522,0.036
0.4523,0.036
0.4524,0.036
0.4525,0.036
0.4526,0.036
0.4527,0.036
0.4528,0.036
0.4529,0.036
0.453,0.036
0.4531,0.04
0.4532,0.036
0.4533,0.036
0.4534,0.036
0.4535,0.036
0.4536,0.036
0.4537,0.036
0.4538,0.036
0.4539,0.036
0.454,0.036
0.4541,0.036
0.4542,0.032
0.4543,0.036
0.4544,0.032
0.4545,0.036
0.4546,0.036
0.4547,0.032
0.4548,0.032
0.4549,0.032
0.455,0.036
0.4551,0.032
0.4552,0.036
0.4553,0.036
0.4554,0.036
0.4555,0.032
0.4556,0.036
0.4557,0.036
0.4558,0.036
0.4559,0.032
0.456,0.032
0.4561,0.032
0.4562,0.036
0.4563,0.032
0.4564,0.032
0.4565,0.032
0.4566,0.032
0.4567,0.032
0.4568,0.032
0.4569,0.032
0.457,0.032
0.4571,0.032
0.4572,0.036
0.4573,0.036
0.4574,0.032
0.4575,0.032
0.4576,0.032
0.4577,0.032
0.4578,0.032
0.4579,0.032
0.458,0.032
0.4581,0.032
0.4582,0.032
0.4583,0.032
0.4584,0.032
0.4585,0.032
0.4586,0.032
0.4587,0.032
0.4588,0.032
0.4589,0.032
0.459,0.032
0.4591,0.032
0.4592,0.036
0.4593,0.032
0.4594,0.032
0.4595,0.032
0.4596,0.032
0.4597,0.028
0.4598,0.028
0.4599,0.028
0.46,0.028
0.4601,0.032
0.4602,0.032
0.4603,0.032
0.4604,0.032
0.4605,0.028
0.4606,0.032
0.4607,0.032
0.4608,0.028
0.4609,0.032
0.461,0.028
0.4611,0.032
0.4612,0.028
0.4613,0.028
0.4614,0.028
0.4615,0.028
0.4616,0.028
0.4617,0.028
0.4618,0.028
0.4619,0.028
0.462,0.028
